instance,group,algorithm,seed,iteration,best_vehicles,best_distance,best_travel_time
RC1_10_10,RC1,GWO,2026,15,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,16,594,330346.983111,504660.826507
RC1_10_10,RC1,GWO,2026,17,594,330346.983111,504660.826507
RC1_10_10,RC1,GWO,2026,18,589,329841.099864,503231.416928
RC1_10_10,RC1,GWO,2026,19,589,329841.099864,503231.416928
RC1_10_10,RC1,GWO,2026,20,589,329841.099864,503231.416928
RC1_10_2,RC1,GWO,2026,1,556,327215.685461,495420.088156
RC1_10_2,RC1,GWO,2026,2,556,327215.685461,495420.088156
RC1_10_2,RC1,GWO,2026,3,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,4,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,5,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,6,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,7,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,8,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,9,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,10,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,11,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,12,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,13,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,14,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,15,554,332086.324395,494118.758837
RC1_10_2,RC1,GWO,2026,16,553,333902.455508,495623.828489
RC1_10_2,RC1,GWO,2026,17,553,328738.387789,495486.460588
RC1_10_2,RC1,GWO,2026,18,553,328738.387789,495486.460588
RC1_10_2,RC1,GWO,2026,19,550,332258.968771,501923.804504
RC1_10_2,RC1,GWO,2026,20,550,332258.968771,501923.804504
RC1_10_3,RC1,GWO,2026,1,421,315790.958186,433495.150165
RC1_10_3,RC1,GWO,2026,2,421,315790.958186,433495.150165
RC1_10_3,RC1,GWO,2026,3,421,315790.958186,433495.150165
RC1_10_3,RC1,GWO,2026,4,421,315790.958186,433495.150165
RC1_10_3,RC1,GWO,2026,5,421,315790.958186,433495.150165
RC1_10_3,RC1,GWO,2026,6,416,317161.358061,426268.292846
RC1_10_3,RC1,GWO,2026,7,416,317161.358061,426268.292846
RC1_10_3,RC1,GWO,2026,8,416,317161.358061,426268.292846
RC1_10_3,RC1,GWO,2026,9,416,310471.438502,424514.126013
RC1_10_3,RC1,GWO,2026,10,416,310471.438502,424514.126013
RC1_10_3,RC1,GWO,2026,11,416,310471.438502,424514.126013
RC1_10_3,RC1,GWO,2026,12,415,308419.940464,418455.921532
RC1_10_3,RC1,GWO,2026,13,415,308419.940464,418455.921532
RC1_10_3,RC1,GWO,2026,14,411,308936.172011,416266.173171
RC1_10_3,RC1,GWO,2026,15,411,308936.172011,416266.173171
RC1_10_3,RC1,GWO,2026,16,411,308936.172011,416266.173171
RC1_10_3,RC1,GWO,2026,17,411,308936.172011,416266.173171
RC1_10_3,RC1,GWO,2026,18,411,308936.172011,416266.173171
RC1_10_3,RC1,GWO,2026,19,411,308936.172011,416266.173171
RC1_10_3,RC1,GWO,2026,20,411,308936.172011,416266.173171
RC1_10_4,RC1,GWO,2026,1,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,2,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,3,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,4,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,5,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,6,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,7,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,8,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,9,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,10,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,11,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,12,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,13,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,14,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,15,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,16,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,17,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,18,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,19,284,295097.924253,360949.814348
RC1_10_4,RC1,GWO,2026,20,284,295097.924253,360949.814348
RC1_10_5,RC1,GWO,2026,1,668,345606.065966,558503.560908
RC1_10_5,RC1,GWO,2026,2,664,343239.85574,556797.448232
RC1_10_5,RC1,GWO,2026,3,664,343239.85574,556797.448232
RC1_10_5,RC1,GWO,2026,4,664,343239.85574,556797.448232
RC1_10_5,RC1,GWO,2026,5,664,343239.85574,556797.448232
RC1_10_5,RC1,GWO,2026,6,664,343239.85574,556797.448232
RC1_10_5,RC1,GWO,2026,7,662,344389.345665,553122.652474
RC1_10_5,RC1,GWO,2026,8,662,344389.345665,553122.652474
RC1_10_5,RC1,GWO,2026,9,662,344389.345665,553122.652474
RC1_10_5,RC1,GWO,2026,10,662,344389.345665,553122.652474
RC1_10_5,RC1,GWO,2026,11,662,343697.816245,554334.755197
RC1_10_5,RC1,GWO,2026,12,662,343697.816245,554334.755197
RC1_10_5,RC1,GWO,2026,13,662,343697.816245,554334.755197
RC1_10_5,RC1,GWO,2026,14,655,338106.843941,547064.488975
RC1_10_5,RC1,GWO,2026,15,655,338106.843941,547064.488975
RC1_10_5,RC1,GWO,2026,16,655,338106.843941,547064.488975
RC1_10_5,RC1,GWO,2026,17,655,338106.843941,547064.488975
RC1_10_5,RC1,GWO,2026,18,655,338106.843941,547064.488975
RC1_10_5,RC1,GWO,2026,19,655,338106.843941,547064.488975
RC1_10_5,RC1,GWO,2026,20,655,338106.843941,547064.488975
RC1_10_6,RC1,GWO,2026,1,674,343402.199864,558670.875105
RC1_10_6,RC1,GWO,2026,2,674,343402.199864,558670.875105
RC1_10_6,RC1,GWO,2026,3,674,343402.199864,558670.875105
RC1_10_6,RC1,GWO,2026,4,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,5,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,6,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,7,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,8,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,9,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,10,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,11,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,12,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,13,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,14,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,15,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,16,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,17,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,18,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,19,658,340206.017261,554170.802903
RC1_10_6,RC1,GWO,2026,20,658,340206.017261,554170.802903
RC1_10_7,RC1,GWO,2026,1,645,339855.892047,534648.337711
RC1_10_7,RC1,GWO,2026,2,645,339855.892047,534648.337711
RC1_10_7,RC1,GWO,2026,3,645,339855.892047,534648.337711
RC1_10_7,RC1,GWO,2026,4,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,5,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,6,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,7,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,8,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,9,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,10,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,11,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,12,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,13,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,14,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,15,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,16,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,17,638,339168.922481,531154.747257
RC1_10_7,RC1,GWO,2026,18,634,336426.386815,541589.655896
RC1_10_7,RC1,GWO,2026,19,634,336426.386815,541589.655896
RC1_10_7,RC1,GWO,2026,20,634,336426.386815,541589.655896
RC1_10_8,RC1,GWO,2026,1,621,337003.484317,529087.310635
RC1_10_8,RC1,GWO,2026,2,621,337003.484317,529087.310635
RC1_10_8,RC1,GWO,2026,3,621,337003.484317,529087.310635
RC1_10_8,RC1,GWO,2026,4,621,337003.484317,529087.310635
RC1_10_8,RC1,GWO,2026,5,621,337003.484317,529087.310635
RC1_10_8,RC1,GWO,2026,6,621,337003.484317,529087.310635
RC1_10_8,RC1,GWO,2026,7,621,333364.656402,525864.59757
RC1_10_8,RC1,GWO,2026,8,619,336446.572344,526884.487337
RC1_10_8,RC1,GWO,2026,9,619,336446.572344,526884.487337
RC1_10_8,RC1,GWO,2026,10,619,336446.572344,526884.487337
RC1_10_8,RC1,GWO,2026,11,619,336446.572344,526884.487337
RC1_10_8,RC1,GWO,2026,12,619,336446.572344,526884.487337
RC1_10_8,RC1,GWO,2026,13,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,14,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,15,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,16,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,17,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,18,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,19,615,336069.685177,521401.021961
RC1_10_8,RC1,GWO,2026,20,615,336069.685177,521401.021961
RC1_10_9,RC1,GWO,2026,1,620,336420.291992,516480.725116
RC1_10_9,RC1,GWO,2026,2,620,336420.291992,516480.725116
RC1_10_9,RC1,GWO,2026,3,619,336792.751267,520715.645808
RC1_10_9,RC1,GWO,2026,4,619,335845.623895,528263.737632
RC1_10_9,RC1,GWO,2026,5,619,335845.623895,528263.737632
RC1_10_9,RC1,GWO,2026,6,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,7,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,8,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,9,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,10,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,11,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,12,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,13,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,14,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,15,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,16,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,17,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,18,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,19,611,331884.135834,513454.921319
RC1_10_9,RC1,GWO,2026,20,611,331884.135834,513454.921319
RC2_10_1,RC2,GWO,2026,1,533,326210.582399,1653562.439372
RC2_10_1,RC2,GWO,2026,2,530,333480.963508,1616906.195729
RC2_10_1,RC2,GWO,2026,3,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,4,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,5,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,6,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,7,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,8,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,9,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,10,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,11,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,12,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,13,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,14,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,15,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,16,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,17,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,18,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,19,524,324011.613523,1616699.265783
RC2_10_1,RC2,GWO,2026,20,524,324011.613523,1616699.265783
RC2_10_10,RC2,GWO,2026,1,417,317221.861015,1376539.65205
RC2_10_10,RC2,GWO,2026,2,406,306434.246558,1332572.648168
RC2_10_10,RC2,GWO,2026,3,405,305393.692039,1350559.395632
RC2_10_10,RC2,GWO,2026,4,405,305393.692039,1350559.395632
RC2_10_10,RC2,GWO,2026,5,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,6,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,7,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,8,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,9,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,10,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,11,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,12,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,13,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,14,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,15,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,16,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,17,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,18,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,19,396,306881.68095,1337716.778755
RC2_10_10,RC2,GWO,2026,20,396,306881.68095,1337716.778755
RC2_10_2,RC2,GWO,2026,1,414,319732.423235,1221613.754121
RC2_10_2,RC2,GWO,2026,2,414,319732.423235,1221613.754121
RC2_10_2,RC2,GWO,2026,3,414,319732.423235,1221613.754121
RC2_10_2,RC2,GWO,2026,4,414,319732.423235,1221613.754121
RC2_10_2,RC2,GWO,2026,5,413,315061.978623,1253609.551008
RC2_10_2,RC2,GWO,2026,6,411,315998.306791,1260969.009368
RC2_10_2,RC2,GWO,2026,7,411,315998.306791,1260969.009368
RC2_10_2,RC2,GWO,2026,8,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,9,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,10,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,11,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,12,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,13,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,14,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,15,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,16,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,17,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,18,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,19,409,314909.042269,1249781.128435
RC2_10_2,RC2,GWO,2026,20,409,314909.042269,1249781.128435
RC2_10_3,RC2,GWO,2026,1,300,301828.350005,905901.545971
RC2_10_3,RC2,GWO,2026,2,300,301818.056723,908959.478605
RC2_10_3,RC2,GWO,2026,3,299,299857.987273,903766.362386
RC2_10_3,RC2,GWO,2026,4,299,299857.987273,903766.362386
RC2_10_3,RC2,GWO,2026,5,299,299857.987273,903766.362386
RC2_10_3,RC2,GWO,2026,6,299,299857.987273,903766.362386
RC2_10_3,RC2,GWO,2026,7,297,293805.289619,914921.231705
RC2_10_3,RC2,GWO,2026,8,297,293805.289619,914921.231705
RC2_10_3,RC2,GWO,2026,9,294,297261.745385,911513.304353
RC2_10_3,RC2,GWO,2026,10,294,297261.745385,911513.304353
RC2_10_3,RC2,GWO,2026,11,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,12,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,13,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,14,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,15,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,16,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,17,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,18,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,19,293,303133.267898,894344.7877
RC2_10_3,RC2,GWO,2026,20,293,303133.267898,894344.7877
RC2_10_4,RC2,GWO,2026,1,169,287850.799293,589638.351475
RC2_10_4,RC2,GWO,2026,2,169,287850.799293,589638.351475
RC2_10_4,RC2,GWO,2026,3,169,287850.799293,589638.351475
RC2_10_4,RC2,GWO,2026,4,169,287850.799293,589638.351475
RC2_10_4,RC2,GWO,2026,5,169,287850.799293,589638.351475
RC2_10_4,RC2,GWO,2026,6,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,7,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,8,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,9,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,10,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,11,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,12,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,13,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,14,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,15,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,16,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,17,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,18,163,285124.873351,586766.675551
RC2_10_4,RC2,GWO,2026,19,160,284811.588419,555462.31155
RC2_10_4,RC2,GWO,2026,20,160,284811.588419,555462.31155
RC2_10_5,RC2,GWO,2026,1,484,320591.641552,1531682.945209
RC2_10_5,RC2,GWO,2026,2,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,3,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,4,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,5,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,6,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,7,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,8,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,9,482,322287.552781,1509863.466512
RC2_10_5,RC2,GWO,2026,10,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,11,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,12,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,13,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,14,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,15,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,16,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,17,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,18,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,19,471,321734.643553,1495081.069582
RC2_10_5,RC2,GWO,2026,20,471,321734.643553,1495081.069582
RC2_10_6,RC2,GWO,2026,1,504,326799.170522,1548526.496025
RC2_10_6,RC2,GWO,2026,2,496,324748.331455,1523804.832847
RC2_10_6,RC2,GWO,2026,3,492,324935.543175,1538473.803407
RC2_10_6,RC2,GWO,2026,4,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,5,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,6,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,7,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,8,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,9,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,10,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,11,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,12,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,13,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,14,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,15,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,16,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,17,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,18,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,19,484,325783.631881,1506858.251963
RC2_10_6,RC2,GWO,2026,20,484,325783.631881,1506858.251963
RC2_10_7,RC2,GWO,2026,1,470,324519.111707,1487219.909447
RC2_10_7,RC2,GWO,2026,2,469,321938.16009,1490858.801477
RC2_10_7,RC2,GWO,2026,3,469,320371.760998,1446419.56888
RC2_10_7,RC2,GWO,2026,4,460,319152.431753,1433958.728417
RC2_10_7,RC2,GWO,2026,5,460,319152.431753,1433958.728417
RC2_10_7,RC2,GWO,2026,6,458,315719.552213,1460267.924636
RC2_10_7,RC2,GWO,2026,7,458,315719.552213,1460267.924636
RC2_10_7,RC2,GWO,2026,8,458,315719.552213,1460267.924636
RC2_10_7,RC2,GWO,2026,9,458,315719.552213,1460267.924636
RC2_10_7,RC2,GWO,2026,10,458,315719.552213,1460267.924636
RC2_10_7,RC2,GWO,2026,11,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,12,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,13,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,14,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,15,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,16,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,17,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,18,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,19,449,316701.207755,1452986.846916
RC2_10_7,RC2,GWO,2026,20,449,316701.207755,1452986.846916
RC2_10_8,RC2,GWO,2026,1,447,314937.564554,1403235.797823
RC2_10_8,RC2,GWO,2026,2,442,312078.997117,1434868.098884
RC2_10_8,RC2,GWO,2026,3,442,312078.997117,1434868.098884
RC2_10_8,RC2,GWO,2026,4,442,312078.997117,1434868.098884
RC2_10_8,RC2,GWO,2026,5,442,312078.997117,1434868.098884
RC2_10_8,RC2,GWO,2026,6,442,312078.997117,1434868.098884
RC2_10_8,RC2,GWO,2026,7,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,8,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,9,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,10,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,11,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,12,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,13,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,14,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,15,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,16,433,313726.62263,1426739.865848
RC2_10_8,RC2,GWO,2026,17,431,316632.016173,1415899.592686
RC2_10_8,RC2,GWO,2026,18,431,316632.016173,1415899.592686
RC2_10_8,RC2,GWO,2026,19,431,316632.016173,1415899.592686
RC2_10_8,RC2,GWO,2026,20,431,316632.016173,1415899.592686
RC2_10_9,RC2,GWO,2026,1,435,319021.947662,1428262.392927
RC2_10_9,RC2,GWO,2026,2,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,3,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,4,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,5,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,6,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,7,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,8,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,9,431,317134.097203,1409616.136487
RC2_10_9,RC2,GWO,2026,10,430,314232.071952,1397398.420783
RC2_10_9,RC2,GWO,2026,11,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,12,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,13,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,14,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,15,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,16,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,17,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,18,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,19,424,312079.140217,1382141.788602
RC2_10_9,RC2,GWO,2026,20,424,312079.140217,1382141.788602
